Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status
2025-07-25 13:15:40,2025-07-24 10:39:01,2025-07-22 14:58:59,867488065171646,51621,GTSTT,0x09fe7fbf,,802003,0x8302,0x010d,74,11480,0000,0000,01,00,22,3,-,00,0.0,311,565,-23.329964,-51.177892,0724,0005,9c6b,06909a1e,0.0,74.5,1:13:56,216:03:46,-,-,0,-
2025-07-25 13:15:40,,,867488065171646,62264,HBD
2025-07-25 13:15:40,2025-07-24 10:39:06,2025-07-22 14:58:59,867488065171646,51622,GTERI,0x09fe3fbf,0x00028102,802003,0x8302,0x010d,74,11480,0000,-,01,00,22,3,-,00,0.0,311,565,-23.329964,-51.177892,0724,0005,9c6b,06909a1e,0.0,74.5,1:14:02,216:03:52,-,-,0,-,,,,,04,1,00000000,00,10
2025-07-25 13:15:41,2025-07-24 10:39:16,2025-07-22 14:58:59,867488065171646,51623,GTERI,0x09fe3fbf,0x00028102,802003,0x8302,0x010d,74,11480,0000,-,01,00,22,3,-,00,0.0,311,565,-23.329964,-51.177892,0724,0005,9c6b,06909a1e,0.0,74.5,1:14:11,216:04:01,-,-,0,-,,,,,04,1,00000000,00,10
2025-07-25 13:15:41,2025-07-24 10:39:21,2025-07-22 14:58:59,867488065171646,51624,GTSTT,0x09fe7fbf,,802003,0x8302,0x010d,74,11480,0000,0000,01,00,21,3,-,00,0.0,311,565,-23.329964,-51.177892,0724,0005,9c6b,06909a1e,0.0,74.5,1:14:17,216:04:07,-,-,0,-
2025-07-25 13:15:42,2025-07-24 10:39:26,2025-07-22 14:58:59,867488065171646,51625,GTERI,0x09fe3fbf,0x00028102,802003,0x8302,0x010d,74,11480,0000,-,01,00,21,3,-,00,0.0,311,565,-23.329964,-51.177892,0724,0005,9c6b,06909a1e,0.0,74.5,1:14:23,216:04:13,-,-,0,-,,,,,04,1,00000000,00,10
2025-07-25 13:15:42,2025-07-24 10:39:36,2025-07-22 14:58:59,867488065171646,51626,GTERI,0x09fe3fbf,0x00028102,802003,0x8302,0x010d,74,11480,0000,-,01,00,21,3,-,00,0.0,311,565,-23.329964,-51.177892,0724,0005,9c6b,06909a1e,0.0,74.5,1:14:32,216:04:22,-,-,0,-,,,,,04,1,00000000,00,10
2025-07-25 13:15:43,2025-07-24 10:39:46,2025-07-22 14:58:59,867488065171646,51627,GTERI,0x09fe3fbf,0x00028102,802003,0x8302,0x010d,74,11465,0000,-,01,00,21,3,-,00,0.0,311,565,-23.329964,-51.177892,0724,0005,9c6b,06909a1e,0.0,74.5,1:14:41,216:04:31,-,-,0,-,,,,,04,1,00000000,00,10
2025-07-25 13:15:43,2025-07-24 10:39:51,2025-07-22 14:58:59,867488065171646,51629,GTSTT,0x09fe7fbf,,802003,0x8302,0x010d,74,11465,0000,0000,01,00,22,3,-,00,0.0,311,565,-23.329964,-51.177892,0724,0005,9c6b,06909a1e,0.0,74.5,1:14:47,216:04:37,-,-,0,-
2025-07-25 13:15:44,2025-07-24 10:39:56,2025-07-22 14:58:59,867488065171646,51630,GTERI,0x09fe3fbf,0x00028102,802003,0x8302,0x010d,74,11465,0000,-,01,00,22,3,-,00,0.0,311,565,-23.329964,-51.177892,0724,0005,9c6b,06909a1e,0.0,74.5,1:14:53,216:04:43,-,-,0,-,,,,,04,1,00000000,00,10
2025-07-25 13:15:44,2025-07-24 10:40:06,2025-07-22 14:58:59,867488065171646,51631,GTERI,0x09fe3fbf,0x00028102,802003,0x8302,0x010d,74,11465,0000,-,01,00,22,3,-,00,0.0,311,565,-23.329964,-51.177892,0724,0005,9c6b,06909a1e,0.0,74.5,1:15:02,216:04:52,-,-,0,-,,,,,04,1,00000000,00,10
2025-07-25 13:15:45,2025-07-24 10:40:16,2025-07-22 14:58:59,867488065171646,51632,GTERI,0x09fe3fbf,0x00028102,802003,0x8302,0x010d,75,11465,0000,-,01,00,22,3,-,00,0.0,311,565,-23.329964,-51.177892,0724,0005,9c6b,06909a1e,0.0,74.5,1:15:11,216:05:01,-,-,0,-,,,,,04,1,00000000,00,10
