Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status
2025-06-30 06:05:13,2025-06-30 06:05:12,2025-06-30 06:05:11,867488060297271,27416,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,0,11419,0,-,40,0,21,12,-,1,0.0,270,546,-23.329757,-51.17778,724,6,c4a7,07a71434,0.0,0.0,116:40:41,127:47:44,-,-,0,-,,,,,4,28,0,0,10,
2025-06-30 06:05:43,2025-06-30 06:05:42,2025-06-30 06:05:41,867488060297271,27417,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,0,11419,0,-,40,0,21,12,-,1,0.0,270,546,-23.329757,-51.17778,724,6,c4a7,07a71434,0.0,0.0,116:41:11,127:48:14,-,-,0,-,,,,,4,28,0,0,10,
2025-06-30 06:06:13,2025-06-30 06:06:12,2025-06-30 06:06:11,867488060297271,27418,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,0,11419,0,-,40,0,21,12,-,1,0.0,270,546,-23.329757,-51.17778,724,6,c4a7,07a71434,0.0,0.0,116:41:41,127:48:44,-,-,0,-,,,,,4,28,0,0,10,
2025-06-30 06:06:39,,,867488060297271,27419,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30 06:06:42,2025-06-30 06:06:42,2025-06-30 06:06:41,867488060297271,27420,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,0,11414,0,-,40,0,21,12,-,1,0.0,270,546,-23.329757,-51.17778,724,6,c4a7,07a71434,0.0,0.0,116:42:11,127:49:14,-,-,0,-,,,,,4,28,0,0,10,
2025-06-30 06:07:13,2025-06-30 06:07:12,2025-06-30 06:07:11,867488060297271,27421,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,0,11429,0,-,40,0,21,12,-,1,0.0,270,546,-23.329757,-51.17778,724,6,c4a7,07a71434,0.0,0.0,116:42:41,127:49:44,-,-,0,-,,,,,4,28,0,0,10,
2025-06-30 06:07:43,2025-06-30 06:07:42,2025-06-30 06:07:41,867488060297271,27422,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,0,11426,0,-,40,0,21,12,-,1,0.0,270,546,-23.329757,-51.17778,724,6,c4a7,07a71434,0.0,0.0,116:43:11,127:50:14,-,-,0,-,,,,,4,28,0,0,10,
2025-06-30 06:08:13,2025-06-30 06:08:12,2025-06-30 06:08:11,867488060297271,27423,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,0,11418,0,-,40,0,21,12,-,1,0.0,270,546,-23.329757,-51.17778,724,6,c4a7,07a71434,0.0,0.0,116:43:41,127:50:44,-,-,0,-,,,,,4,28,0,0,10,
2025-06-30 06:08:39,,,867488060297271,27424,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30 06:08:43,2025-06-30 06:08:42,2025-06-30 06:08:41,867488060297271,27425,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,0,11376,0,-,40,0,21,12,-,1,0.0,270,546,-23.329757,-51.17778,724,6,c4a7,07a71434,0.0,0.0,116:44:11,127:51:14,-,-,0,-,,,,,4,28,0,0,10,
