Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status
2025-07-08 17:02:33,2025-07-08 17:02:27,2025-07-08 12:55:15,867488065171646,11054,GTPNR,0x09fe7fbf,,802003,0x8301,0x0108,68,11465,0,0,0,0,21,3,-,0,0.0,31,609,-23.329657,-51.177714,0,0,0,0,0.0,0.0,0:00:00,0:00:00,-,3,0,-,,,,,,,,,,
2025-07-08 17:02:34,,,867488065171646,11055,GTINF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,3,,,,,,
2025-07-08 17:04:31,,,867488065171646,11056,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08 17:04:43,2025-07-08 17:04:36,2025-07-08 12:55:15,867488065171646,11057,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11427,0,0,1,2,22,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,9c6b,06909a1e,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-08 17:05:21,2025-07-08 17:04:56,2025-07-08 12:55:15,867488065171646,11058,GTRTL,0x09fe7fbf,,802003,0x8301,0x0108,0,11389,0,0,1,2,22,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,9c6b,06909a1e,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,0,
2025-07-08 17:05:21,2025-07-08 17:04:56,2025-07-08 12:55:15,867488065171646,11058,GTRTL,0x09fe7fbf,,802003,0x8301,0x0108,0,11389,0,0,1,2,22,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,9c6b,06909a1e,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,0,
2025-07-08 17:05:21,2025-07-08 17:04:56,2025-07-08 12:55:15,867488065171646,11059,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11389,0,-,1,2,22,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,9c6b,06909a1e,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,
2025-07-08 17:05:21,2025-07-08 17:04:56,2025-07-08 12:55:15,867488065171646,11060,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11389,0,0,1,2,21,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,9c6b,06909a1e,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-08 17:05:38,2025-07-08 17:05:35,2025-07-08 12:55:15,867488065171646,11061,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11440,0,-,1,2,21,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,9c6b,06909a1e,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,
2025-07-08 17:06:31,,,867488065171646,11062,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08 17:08:31,,,867488065171646,11063,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08 17:09:43,2025-07-08 17:08:35,2025-07-08 12:55:15,867488065171646,11064,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11405,0,-,1,2,21,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,9c6b,06909a1e,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,
2025-07-08 17:09:43,2025-07-08 17:09:20,2025-07-08 12:55:15,867488065171646,11065,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11423,0,0,1,2,22,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,9c6b,06909a1e,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-08 17:10:02,2025-07-08 17:09:51,2025-07-08 12:55:15,867488065171646,11066,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11387,0,0,1,2,21,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,9c6b,06909a1e,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-08 17:10:31,,,867488065171646,11067,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08 17:11:38,2025-07-08 17:11:35,2025-07-08 12:55:15,867488065171646,11068,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11422,0,-,1,2,21,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,9c6b,06909a1e,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,
2025-07-08 17:13:10,,,867488065171646,11069,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08 17:13:11,,,867488065171646,11069,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08 17:13:11,2025-07-08 17:12:33,2025-07-08 12:55:15,867488065171646,11070,GTGSS,0x09fe7fbf,,802003,0x8301,0x0108,0,11439,0,0,1,2,21,0,-,0,0.0,31,609,-23.329657,-51.177714,724,5,9c6b,06909a1e,0.0,0.0,0:00:00,0:00:00,-,-,0,-,-,,,,,,,,,0
2025-07-08 17:14:46,,,867488065171646,11071,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08 17:14:48,2025-07-08 17:14:35,2025-07-08 12:55:15,867488065171646,11072,GTERI,0x09fe3fbf,0x00028102,802003,0x8301,0x0108,0,11431,0,-,1,2,21,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,2b23,5240,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,1,1800,0,0,10,
2025-07-08 17:16:19,2025-07-08 17:16:15,2025-07-08 12:55:15,867488065171646,11073,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11422,0,0,1,2,22,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,2b23,000050b0,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-08 17:16:32,,,867488065171646,11074,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08 17:16:44,2025-07-08 17:16:35,2025-07-08 12:55:15,867488065171646,11075,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11416,0,0,1,2,21,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,2b23,000050b0,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-07-08 17:17:35,2025-07-08 17:17:30,2025-07-08 12:55:15,867488065171646,11076,GTSTT,0x09fe7fbf,,802003,0x8301,0x0108,0,11415,0,0,1,2,22,3,-,0,0.0,31,609,-23.329657,-51.177714,724,5,2b23,00004fa6,0.0,0.0,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
