Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,
2025-09-29 11:36:50,,,,867488068342780,4184,HBD
2025-09-29 11:38:50,,,,867488068342780,4185,HBD
2025-09-29 11:40:51,,,,867488068342780,4186,HBD
2025-09-29 11:42:51,,,,867488068342780,4187,HBD
2025-09-29 11:44:52,,,,867488068342780,4188,HBD
2025-09-29 11:46:52,,,,867488068342780,4189,HBD
2025-09-29 11:48:52,,,,867488068342780,4190,HBD
2025-09-29 11:50:53,,,,867488068342780,4191,HBD
2025-09-29 11:52:53,,,,867488068342780,4192,HBD
2025-09-29 11:54:54,,,,867488068342780,4193,HBD
2025-09-29 11:56:54,,,,867488068342780,4194,HBD
2025-09-29 11:58:55,,,,867488068342780,4195,HBD
2025-09-29 12:00:55,,,,867488068342780,4196,HBD
2025-09-29 12:01:34,2025-09-29 12:01:33,2025-09-29 07:56:38,2025-09-29 07:56:38,867488068342780,4197,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,12961,0000,-,00,00,11,12,12,-,00,00,15.1,15.1,343,343,537,537,-23.329063,-23.329063,-51.178393,-51.178393,0724,0006,c4a7,07a71434,16.3,0.0,0.0,0:47:24,59:13:34,-,-,0,-,,,,,04,28,00000000,00,10,,
2025-09-29 12:02:56,,,,867488068342780,4198,HBD
2025-09-29 12:04:56,,,,867488068342780,4199,HBD
2025-09-29 12:06:57,,,,867488068342780,4200,HBD
2025-09-29 12:08:47,,,,867488068342780,4201,HBD
2025-09-29 12:08:47,2025-09-29 12:08:47,2025-09-29 07:57:16,2025-09-28 16:04:32,867488068342780,4203,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,100,12279,0000,0000,01,00,22,12,12,15130,00,01,0.0,95.4,357,284,547,582,-23.328049,-23.321104,-51.178313,-51.204733,0724,0006,c4a7,07a71434,0.0,0.0,2246.4,0:00:00,59:13:34,-,-,0,-
2025-09-29 12:08:47,2025-09-29 12:08:47,2025-09-29 07:57:16,2025-09-29 07:57:16,867488068342780,4204,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,12279,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,357,357,547,547,-23.328049,-23.328049,-51.178313,-51.178313,0724,0006,c4a7,07a71434,0.0,0.0,0.0,0:00:00,59:13:34,-,-,0,-
2025-09-29 12:09:33,2025-09-29 12:09:33,2025-09-29 12:09:33,2025-09-29 12:09:33,867488068342780,4205,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14394,0000,-,01,00,22,12,12,-,01,01,6.2,6.2,182,182,585,585,-23.329767,-23.329767,-51.177494,-51.177494,0724,0006,c4a7,07a71434,0.2,0.2,0.2,0:00:45,59:14:19,-,-,0,-,,,,,04,28,00000000,00,10,,
2025-09-29 12:09:33,2025-09-29 12:09:33,2025-09-29 12:09:33,2025-09-29 12:09:33,867488068342780,4206,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,14394,0000,0000,01,00,22,12,12,-,01,01,6.2,6.2,182,182,585,585,-23.329767,-23.329767,-51.177494,-51.177494,0724,0006,c4a7,07a71434,0.2,0.2,0.2,0:00:45,59:14:19,-,-,0,-,,,,,,,,,00
2025-09-29 12:10:58,,,,867488068342780,4208,HBD
2025-09-29 12:11:54,2025-09-29 12:11:54,2025-09-29 12:11:53,2025-09-29 12:10:31,867488068342780,4210,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14208,0000,-,01,00,22,12,12,-,01,01,7.5,43.6,181,182,604,587,-23.334347,-23.331487,-51.177578,-51.177504,0724,0006,c4a7,07a6d817,0.7,0.7,0.4,0:03:06,59:16:40,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-09-29 12:12:52,,,,867488068342780,4211,HBD
2025-09-29 12:12:52,,,,867488068342780,4213,ACK
2025-09-29 12:12:52,,,,867488068342780,4214,ACK
2025-09-29 12:12:53,,,,867488068342780,4215,ACK
2025-09-29 12:13:08,2025-09-29 12:13:08,2025-09-29 12:13:08,2025-09-29 12:13:08,867488068342780,4217,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14137,0000,-,01,00,22,12,12,-,01,01,23.7,23.7,123,123,611,611,-23.335428,-23.335428,-51.17772,-51.17772,0724,0006,c4a7,07a6d803,0.8,0.8,0.8,0:04:21,59:17:55,-,-,0,-,,,,,04,7,00000000,00,11,,
2025-09-29 12:13:11,2025-09-29 12:13:11,2025-09-29 12:13:11,2025-09-29 12:13:11,867488068342780,4218,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14203,0000,-,01,00,22,12,12,-,01,01,25.7,25.7,71,71,609,609,-23.335439,-23.335439,-51.177525,-51.177525,0724,0006,c4a7,07a6d803,0.8,0.8,0.8,0:04:24,59:17:58,-,-,0,-,,,,,04,7,00000000,00,11,,
2025-09-29 12:14:54,,,,867488068342780,4220,HBD
2025-09-29 12:14:54,2025-09-29 12:14:54,2025-09-29 12:14:53,2025-09-29 12:14:22,867488068342780,4222,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13859,0000,-,01,00,22,12,12,-,01,01,0.0,44.1,71,93,572,581,-23.334844,-23.334795,-51.171771,-51.173276,0724,0006,c4a7,07a6d803,1.4,1.4,1.3,0:06:06,59:19:40,-,-,0,-,,,,,04,7,00000000,00,10,,
2025-09-29 12:14:57,2025-09-29 12:14:57,2025-09-29 12:14:57,2025-09-29 12:14:57,867488068342780,4224,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13989,0000,-,01,00,22,12,12,-,01,01,14.0,14.0,9,9,572,572,-23.334832,-23.334832,-51.171773,-51.171773,0724,0006,c4a7,07a6d803,1.4,1.4,1.4,0:06:09,59:19:43,-,-,0,-,,,,,04,7,00000000,00,11,,
2025-09-29 12:15:04,2025-09-29 12:15:04,2025-09-29 12:15:04,2025-09-29 12:14:59,867488068342780,4225,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14000,0000,-,01,00,22,12,12,-,01,01,6.9,15.6,65,345,570,571,-23.334645,-23.33476,-51.171735,-51.171775,0724,0006,c4a7,07a6d803,1.4,1.4,1.4,0:06:15,59:19:49,-,-,0,-,,,,,04,7,00000000,00,11,,
2025-09-29 12:15:06,2025-09-29 12:15:06,2025-09-29 12:15:06,2025-09-29 12:15:06,867488068342780,4226,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,14174,0000,-,01,00,22,12,12,-,01,01,11.6,11.6,118,118,571,571,-23.334654,-23.334654,-51.171683,-51.171683,0724,0006,c4a7,07a6d803,1.4,1.4,1.4,0:06:18,59:19:52,-,-,0,-,,,,,04,7,00000000,00,11,,
2025-09-29 12:15:15,2025-09-29 12:15:15,2025-09-29 12:15:15,2025-09-29 12:15:08,867488068342780,4227,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13942,0000,-,01,00,22,12,12,-,01,01,5.5,9.1,170,120,572,571,-23.334744,-23.334678,-51.171548,-51.171644,0724,0006,c4a7,07a6d803,1.4,1.4,1.4,0:06:27,59:20:01,-,-,0,-,,,,,04,7,00000000,00,11,,
2025-09-29 12:15:20,2025-09-29 12:15:20,2025-09-29 12:15:20,2025-09-29 12:15:20,867488068342780,4228,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13942,0000,-,01,00,22,12,12,-,01,01,3.2,3.2,338,338,572,572,-23.334747,-23.334747,-51.171549,-51.171549,0724,0006,c4a7,07a6d803,1.4,1.4,1.4,0:06:33,59:20:07,-,-,0,-,,,,,04,7,00000000,00,11,,
2025-09-29 12:15:30,2025-09-29 12:15:30,2025-09-29 12:15:30,2025-09-29 12:15:30,867488068342780,4229,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,100,13988,0000,0000,00,00,12,12,12,403,01,01,0.0,0.0,338,338,573,573,-23.334698,-23.334698,-51.17153,-51.17153,0724,0006,c4a7,07a6d803,1.4,1.4,1.4,0:06:42,59:20:16,-,-,0,-
2025-09-29 12:15:30,2025-09-29 12:15:30,2025-09-29 12:15:30,2025-09-29 12:15:30,867488068342780,4230,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,13988,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,338,338,573,573,-23.334698,-23.334698,-51.17153,-51.17153,0724,0006,c4a7,07a6d803,1.4,1.4,1.4,0:06:42,59:20:16,-,-,0,-
2025-09-29 12:15:31,2025-09-29 12:15:31,2025-09-29 12:15:31,2025-09-29 12:15:31,867488068342780,4231,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,13988,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,338,338,573,573,-23.334698,-23.334698,-51.17153,-51.17153,0724,0006,c4a7,07a6d803,1.4,1.4,1.4,0:06:42,59:20:16,-,-,0,-,,,,,,,,,01
2025-09-29 12:15:32,,,,867488068342780,4232,ACK
2025-09-29 12:15:32,,,,867488068342780,4233,ACK
2025-09-29 12:16:02,2025-09-29 12:16:02,2025-09-29 12:16:02,2025-09-29 12:16:02,867488068342780,4234,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,13197,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,338,338,573,573,-23.334698,-23.334698,-51.17153,-51.17153,0724,0006,c4a7,07a6d803,1.4,1.4,1.4,0:06:42,59:20:16,-,-,0,-
2025-09-29 12:16:59,,,,867488068342780,4235,HBD
2025-09-29 12:17:54,2025-09-29 12:17:54,2025-09-29 12:17:52,2025-09-29 12:17:52,867488068342780,4237,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,13139,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,338,338,573,573,-23.334698,-23.334698,-51.17153,-51.17153,0724,0006,c4a7,07a6d803,1.4,1.4,1.4,0:06:42,59:20:16,-,-,0,-,,,,,04,7,00000000,00,10,,
2025-09-29 12:18:59,,,,867488068342780,4238,HBD
2025-09-29 12:19:58,2025-09-29 12:19:58,2025-09-29 12:19:57,2025-09-29 12:15:23,867488068342780,4241,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,100,12710,0000,0000,01,00,22,12,12,268,01,01,0.0,4.7,338,18,573,573,-23.334698,-23.334714,-51.17153,-51.17154,0724,0006,c4a7,07a6d803,0.0,1.4,1.4,0:00:00,59:20:16,-,-,0,-
2025-09-29 12:19:58,2025-09-29 12:19:58,2025-09-29 12:19:57,2025-09-29 12:19:57,867488068342780,4242,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,12710,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,338,338,573,573,-23.334698,-23.334698,-51.17153,-51.17153,0724,0006,c4a7,07a6d803,0.0,1.4,1.4,0:00:00,59:20:16,-,-,0,-
2025-09-29 12:19:59,2025-09-29 12:19:59,2025-09-29 12:19:59,2025-09-29 12:19:59,867488068342780,4243,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,12710,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,338,338,573,573,-23.334698,-23.334698,-51.17153,-51.17153,0724,0006,c4a7,07a6d803,0.0,1.4,1.4,0:00:00,59:20:16,-,-,0,-,,,,,,,,,00
2025-09-29 12:20:08,2025-09-29 12:20:08,2025-09-29 12:20:08,2025-09-29 12:20:08,867488068342780,4244,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,12553,0000,-,01,00,22,12,12,-,01,01,7.4,7.4,215,215,573,573,-23.334699,-23.334699,-51.171535,-51.171535,0724,0006,c4a7,07a6d803,0.0,1.4,1.4,0:00:09,59:20:25,-,-,0,-,,,,,04,7,00000000,00,11,,
